heartbeat_id,window_id,sensor_pair,sensor_names,ptt_ms,sensor2_time_s,sensor3_time_s,window_start_s,window_end_s,reference_sensor,reference_mean_ibi_ms,sensor4_time_s,sensor5_time_s
787,89,sensor3-sensor4,finger→wrist,44.999015530152064,,457.6489877442782,444.54527442191153,464.54283692349037,sensor3,908.5515516554618,457.69398675980835,
788,89,sensor3-sensor4,finger→wrist,44.99901553009522,,458.6299662828345,444.54527442191153,464.54283692349037,sensor3,908.5515516554618,458.6749652983646,
789,89,sensor3-sensor4,finger→wrist,17.999606212072194,,459.54794619964866,444.54527442191153,464.54283692349037,sensor3,908.5515516554618,459.56594580586074,
790,89,sensor3-sensor4,finger→wrist,17.999606212072194,,460.4659261164628,444.54527442191153,464.54283692349037,sensor3,908.5515516554618,460.4839257226749,
791,89,sensor3-sensor4,finger→wrist,98.99783416619812,,461.4289050488071,444.54527442191153,464.54283692349037,sensor3,908.5515516554618,461.5279028829733,
792,89,sensor3-sensor4,finger→wrist,44.99901553009522,,462.38288417804534,444.54527442191153,464.54283692349037,sensor3,908.5515516554618,462.42788319357544,
793,89,sensor3-sensor4,finger→wrist,71.99842484817509,,463.2828644886474,444.54527442191153,464.54283692349037,sensor3,908.5515516554618,463.3548629134956,
794,89,sensor3-sensor4,finger→wrist,17.999606212072194,,464.2098442085676,444.54527442191153,464.54283692349037,sensor3,908.5515516554618,464.22784381477965,
816,91,sensor3-sensor4,finger→wrist,35.999212424087546,,454.91304760004783,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,454.9490468124719,
817,91,sensor3-sensor4,finger→wrist,-8.999803106007676,,455.7590290920138,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,455.7500292889078,
818,91,sensor3-sensor4,finger→wrist,35.999212424087546,,456.62301019019185,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,456.65900940261594,
819,91,sensor3-sensor4,finger→wrist,44.99901553009522,,457.64898774427826,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,457.69398675980835,
820,91,sensor3-sensor4,finger→wrist,44.999015530152064,,458.6299662828345,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,458.67496529836467,
821,91,sensor3-sensor4,finger→wrist,17.999606212072194,,459.54794619964866,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,459.56594580586074,
822,91,sensor3-sensor4,finger→wrist,17.999606212072194,,460.4659261164628,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,460.4839257226749,
823,91,sensor3-sensor4,finger→wrist,98.99783416619812,,461.4289050488071,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,461.5279028829733,
824,91,sensor3-sensor4,finger→wrist,44.99901553009522,,462.38288417804534,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,462.42788319357544,
825,91,sensor3-sensor4,finger→wrist,71.99842484817509,,463.2828644886474,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,463.3548629134956,
826,91,sensor3-sensor4,finger→wrist,26.99940931807987,,464.20084440546157,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,464.22784381477965,
827,91,sensor3-sensor4,finger→wrist,71.99842484817509,,465.1188243222757,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,465.1908227471239,
828,91,sensor3-sensor4,finger→wrist,71.99842484817509,,465.9558060111357,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,466.02780443598385,
829,91,sensor3-sensor4,finger→wrist,62.99862174211057,,466.8107873062077,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,466.8737859279498,
830,91,sensor3-sensor4,finger→wrist,26.99940931807987,,467.73776702612787,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,467.76476643544595,
831,91,sensor3-sensor4,finger→wrist,35.999212424087546,,468.6737465491541,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,468.7097457615782,
832,91,sensor3-sensor4,finger→wrist,17.99960621201535,,469.47472902558997,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,469.492728631802,
833,91,sensor3-sensor4,finger→wrist,35.999212424087546,,470.4467077610402,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,470.4827069734643,
834,91,sensor3-sensor4,finger→wrist,17.999606212072194,,471.40968669338446,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,471.42768629959653,
835,91,sensor3-sensor4,finger→wrist,26.99940931807987,,472.2916673977745,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,472.3186668070926,
836,91,sensor3-sensor4,finger→wrist,35.999212424087546,,473.1196492835285,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,473.15564849595256,
837,91,sensor3-sensor4,finger→wrist,-35.999212424087546,,474.0826282158727,454.53505586959494,474.5326183711738,sensor3,912.8371721821386,474.04662900344863,
838,108,sensor3-sensor4,finger→wrist,0.0,,540.5551739569445,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,540.5551739569445,
839,108,sensor3-sensor4,finger→wrist,17.99960621201535,,541.5001532830767,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,541.5181528892887,
840,108,sensor3-sensor4,finger→wrist,8.999803106007676,,542.3911337905728,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,542.4001335936788,
841,108,sensor3-sensor4,finger→wrist,8.999803106007676,,543.2911141011748,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,543.3001139042808,
842,108,sensor3-sensor4,finger→wrist,8.999803106007676,,544.2180938210951,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,544.2270936242011,
843,108,sensor3-sensor4,finger→wrist,44.99901553003838,,545.1630731472272,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,545.2080721627573,
844,108,sensor3-sensor4,finger→wrist,17.99960621201535,,546.1350518826775,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,546.1530514888896,
845,108,sensor3-sensor4,finger→wrist,26.999409318023027,,546.9990329808555,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,547.0260323901736,
846,108,sensor3-sensor4,finger→wrist,17.99960621201535,,547.9170128976697,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,547.9350125038817,
847,108,sensor3-sensor4,finger→wrist,8.999803106007676,,548.8259930113778,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,548.8349928144838,
848,108,sensor3-sensor4,finger→wrist,26.999409318023027,,549.7979717468281,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,549.8249711561461,
849,108,sensor3-sensor4,finger→wrist,0.0,,550.6889522543241,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,550.6889522543241,
850,108,sensor3-sensor4,finger→wrist,26.999409318023027,,551.5439335493962,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,551.5709329587143,
851,108,sensor3-sensor4,finger→wrist,8.999803106121362,,552.5249120879524,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,552.5339118910586,
852,108,sensor3-sensor4,finger→wrist,8.999803106007676,,553.4968908234027,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,553.5058906265087,
853,108,sensor3-sensor4,finger→wrist,8.999803106007676,,554.3878713308989,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,554.3968711340049,
854,108,sensor3-sensor4,finger→wrist,0.0,,555.287851641501,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,555.287851641501,
855,108,sensor3-sensor4,finger→wrist,17.999606212129038,,556.2688301800572,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,556.2868297862693,
856,108,sensor3-sensor4,finger→wrist,53.99881863615974,,557.2318091124015,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,557.2858079310377,
857,108,sensor3-sensor4,finger→wrist,26.999409318136713,,558.1677886354277,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,558.1947880447458,
858,108,sensor3-sensor4,finger→wrist,-8.999803106121362,,559.0947683553479,539.4481981749038,559.4457606764827,sensor3,926.9797199201719,559.0857685522418,
859,110,sensor3-sensor4,finger→wrist,26.999409318023027,,549.7889719437221,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,549.8159713530401,
860,110,sensor3-sensor4,finger→wrist,0.0,,550.6889522543241,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,550.6889522543241,
861,110,sensor3-sensor4,finger→wrist,26.999409318023027,,551.5439335493962,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,551.5709329587143,
862,110,sensor3-sensor4,finger→wrist,8.999803106121362,,552.5249120879524,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,552.5339118910586,
863,110,sensor3-sensor4,finger→wrist,8.999803106007676,,553.4968908234027,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,553.5058906265087,
864,110,sensor3-sensor4,finger→wrist,8.999803106007676,,554.3878713308989,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,554.3968711340049,
865,110,sensor3-sensor4,finger→wrist,0.0,,555.287851641501,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,555.287851641501,
866,110,sensor3-sensor4,finger→wrist,17.99960621201535,,556.2688301800573,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,556.2868297862693,
867,110,sensor3-sensor4,finger→wrist,53.99881863615974,,557.2318091124015,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,557.2858079310377,
868,110,sensor3-sensor4,finger→wrist,26.999409318136713,,558.1677886354277,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,558.1947880447458,
869,110,sensor3-sensor4,finger→wrist,0.0,,559.0947683553479,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,559.0947683553479,
870,110,sensor3-sensor4,finger→wrist,17.99960621201535,,560.0577472876921,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,560.0757468939041,
871,110,sensor3-sensor4,finger→wrist,-8.999803106007676,,561.0297260231424,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,561.0207262200364,
872,110,sensor3-sensor4,finger→wrist,17.99960621201535,,561.8937071213204,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,561.9117067275324,
873,110,sensor3-sensor4,finger→wrist,17.99960621201535,,562.8296866443467,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,562.8476862505587,
874,110,sensor3-sensor4,finger→wrist,17.99960621201535,,563.864664001539,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,563.882663607751,
875,110,sensor3-sensor4,finger→wrist,26.999409318023027,,564.7556445090352,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,564.7826439183532,
876,110,sensor3-sensor4,finger→wrist,26.999409318023027,,565.6916240320613,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,565.7186234413793,
877,110,sensor3-sensor4,finger→wrist,35.99921242414439,,566.6996019799357,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,566.7356011923598,
878,110,sensor3-sensor4,finger→wrist,8.999803106007676,,567.7165797309161,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,567.7255795340221,
879,110,sensor3-sensor4,finger→wrist,0.0,,568.5805608290941,549.4379796225872,569.4355421241661,sensor3,939.5794442686013,568.5805608290941,
880,112,sensor3-sensor4,finger→wrist,17.99960621201535,,560.0577472876921,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,560.0757468939041,
881,112,sensor3-sensor4,finger→wrist,-8.999803106007676,,561.0297260231424,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,561.0207262200364,
882,112,sensor3-sensor4,finger→wrist,17.999606212129038,,561.8937071213204,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,561.9117067275325,
883,112,sensor3-sensor4,finger→wrist,17.99960621201535,,562.8296866443467,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,562.8476862505587,
884,112,sensor3-sensor4,finger→wrist,17.99960621201535,,563.864664001539,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,563.882663607751,
885,112,sensor3-sensor4,finger→wrist,26.999409318023027,,564.7556445090352,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,564.7826439183532,
886,112,sensor3-sensor4,finger→wrist,26.999409318023027,,565.6916240320613,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,565.7186234413793,
887,112,sensor3-sensor4,finger→wrist,35.99921242414439,,566.6996019799357,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,566.7356011923598,
888,112,sensor3-sensor4,finger→wrist,0.0,,567.7255795340221,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,567.7255795340221,
889,112,sensor3-sensor4,finger→wrist,0.0,,568.5715610259881,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,568.5715610259881,
890,112,sensor3-sensor4,finger→wrist,26.999409318023027,,569.4805411396962,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,569.5075405490143,
891,112,sensor3-sensor4,finger→wrist,17.99960621201535,,570.4255204658284,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,570.4435200720404,
892,112,sensor3-sensor4,finger→wrist,17.99960621201535,,571.3165009733245,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,571.3345005795366,
893,112,sensor3-sensor4,finger→wrist,8.999803106007676,,572.1174834497604,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,572.1264832528664,
894,112,sensor3-sensor4,finger→wrist,8.999803106007676,,572.9184659261963,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,572.9274657293023,
895,112,sensor3-sensor4,finger→wrist,17.99960621201535,,573.7734472212683,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,573.7914468274803,
896,112,sensor3-sensor4,finger→wrist,0.0,,574.5924293039162,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,574.5924293039162,
897,112,sensor3-sensor4,finger→wrist,17.99960621201535,,575.393411780352,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,575.411411386564,
898,112,sensor3-sensor4,finger→wrist,-26.999409318136713,,576.3293913033783,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,576.3023918940602,
899,112,sensor3-sensor4,finger→wrist,17.99960621201535,,577.2923702357225,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,577.3103698419345,
900,112,sensor3-sensor4,finger→wrist,17.99960621201535,,578.1383517276885,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,578.1563513339005,
901,112,sensor3-sensor4,finger→wrist,8.999803106007676,,579.0743312507147,559.4277610702707,579.4253235718495,sensor3,905.5516172867884,579.0833310538208,
902,113,sensor3-sensor4,finger→wrist,26.999409318136713,,564.746644705929,564.4226517941123,584.4202142956913,sensor3,911.122923971468,564.7736441152472,
903,113,sensor3-sensor4,finger→wrist,17.99960621201535,,565.7006238351673,564.4226517941123,584.4202142956913,sensor3,911.122923971468,565.7186234413793,
904,113,sensor3-sensor4,finger→wrist,35.9992124240307,,566.6996019799357,564.4226517941123,584.4202142956913,sensor3,911.122923971468,566.7356011923597,
905,113,sensor3-sensor4,finger→wrist,0.0,,567.725579534022,564.4226517941123,584.4202142956913,sensor3,911.122923971468,567.725579534022,
906,113,sensor3-sensor4,finger→wrist,0.0,,568.571561025988,564.4226517941123,584.4202142956913,sensor3,911.122923971468,568.571561025988,
907,113,sensor3-sensor4,finger→wrist,26.999409318136713,,569.4805411396961,564.4226517941123,584.4202142956913,sensor3,911.122923971468,569.5075405490143,
908,113,sensor3-sensor4,finger→wrist,17.99960621201535,,570.4255204658284,564.4226517941123,584.4202142956913,sensor3,911.122923971468,570.4435200720404,
909,113,sensor3-sensor4,finger→wrist,17.999606212129038,,571.3165009733244,564.4226517941123,584.4202142956913,sensor3,911.122923971468,571.3345005795366,
910,113,sensor3-sensor4,finger→wrist,8.999803106007676,,572.1174834497604,564.4226517941123,584.4202142956913,sensor3,911.122923971468,572.1264832528664,
911,113,sensor3-sensor4,finger→wrist,8.999803106007676,,572.9184659261962,564.4226517941123,584.4202142956913,sensor3,911.122923971468,572.9274657293022,
912,113,sensor3-sensor4,finger→wrist,17.99960621201535,,573.7734472212683,564.4226517941123,584.4202142956913,sensor3,911.122923971468,573.7914468274803,
913,113,sensor3-sensor4,finger→wrist,0.0,,574.5924293039161,564.4226517941123,584.4202142956913,sensor3,911.122923971468,574.5924293039161,
914,113,sensor3-sensor4,finger→wrist,17.99960621201535,,575.393411780352,564.4226517941123,584.4202142956913,sensor3,911.122923971468,575.411411386564,
915,113,sensor3-sensor4,finger→wrist,-26.999409318023027,,576.3293913033782,564.4226517941123,584.4202142956913,sensor3,911.122923971468,576.3023918940602,
916,113,sensor3-sensor4,finger→wrist,26.999409318023027,,577.2833704326165,564.4226517941123,584.4202142956913,sensor3,911.122923971468,577.3103698419345,
917,113,sensor3-sensor4,finger→wrist,17.99960621201535,,578.1383517276885,564.4226517941123,584.4202142956913,sensor3,911.122923971468,578.1563513339005,
918,113,sensor3-sensor4,finger→wrist,17.99960621201535,,579.0653314476086,564.4226517941123,584.4202142956913,sensor3,911.122923971468,579.0833310538206,
919,113,sensor3-sensor4,finger→wrist,17.99960621201535,,580.073309395483,564.4226517941123,584.4202142956913,sensor3,911.122923971468,580.091309001695,
920,113,sensor3-sensor4,finger→wrist,0.0,,580.9732897060851,564.4226517941123,584.4202142956913,sensor3,911.122923971468,580.9732897060851,
921,113,sensor3-sensor4,finger→wrist,0.0,,581.9092692291113,564.4226517941123,584.4202142956913,sensor3,911.122923971468,581.9092692291113,
922,113,sensor3-sensor4,finger→wrist,17.99960621201535,,582.8992475707736,564.4226517941123,584.4202142956913,sensor3,911.122923971468,582.9172471769856,
923,113,sensor3-sensor4,finger→wrist,26.999409318023027,,583.8802261093299,564.4226517941123,584.4202142956913,sensor3,911.122923971468,583.9072255186479,
924,115,sensor3-sensor4,finger→wrist,17.99960621201535,,575.393411780352,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,575.411411386564,
925,115,sensor3-sensor4,finger→wrist,-26.999409318023027,,576.3293913033782,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,576.3023918940602,
926,115,sensor3-sensor4,finger→wrist,26.999409318023027,,577.2833704326165,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,577.3103698419345,
927,115,sensor3-sensor4,finger→wrist,17.99960621201535,,578.1383517276885,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,578.1563513339005,
928,115,sensor3-sensor4,finger→wrist,17.99960621201535,,579.0653314476086,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,579.0833310538206,
929,115,sensor3-sensor4,finger→wrist,17.99960621201535,,580.073309395483,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,580.091309001695,
930,115,sensor3-sensor4,finger→wrist,0.0,,580.9732897060851,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,580.9732897060851,
931,115,sensor3-sensor4,finger→wrist,0.0,,581.9092692291113,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,581.9092692291113,
932,115,sensor3-sensor4,finger→wrist,17.99960621201535,,582.8992475707736,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,582.9172471769856,
933,115,sensor3-sensor4,finger→wrist,26.999409318023027,,583.8802261093299,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,583.9072255186479,
934,115,sensor3-sensor4,finger→wrist,8.999803106121362,,584.7442072075079,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,584.753207010614,
935,115,sensor3-sensor4,finger→wrist,26.999409318136713,,585.653187321216,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,585.6801867305342,
936,115,sensor3-sensor4,finger→wrist,17.99960621201535,,586.5981666473483,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,586.6161662535603,
937,115,sensor3-sensor4,finger→wrist,8.999803106007676,,587.5251463672685,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,587.5341461703745,
938,115,sensor3-sensor4,finger→wrist,0.0,,588.3891274654464,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,588.3891274654464,
939,115,sensor3-sensor4,finger→wrist,8.999803106007676,,589.3611062008968,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,589.3701060040028,
940,115,sensor3-sensor4,finger→wrist,26.999409318023027,,590.4860815891494,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,590.5130809984674,
941,115,sensor3-sensor4,finger→wrist,8.999803106007676,,591.59305737119,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,591.602057174296,
942,115,sensor3-sensor4,finger→wrist,53.99881863615974,,592.5020374848981,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,592.5560363035343,
943,115,sensor3-sensor4,finger→wrist,0.0,,593.5010156296664,574.4124332417957,594.4099957433747,sensor3,953.0317815428646,593.5010156296664,
0,6,sensor3-sensor5,finger→ear,-71.99842484817154,,30.905323866076408,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,30.833325441228236
1,6,sensor3-sensor5,finger→ear,-71.99842484816799,,31.68830673630024,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,31.616308311452073
2,6,sensor3-sensor5,finger→ear,-89.99803106021176,,32.471289606524074,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,32.38129157546386
3,6,sensor3-sensor5,finger→ear,-80.99822795418987,,33.209273461217805,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,33.128275233263615
4,6,sensor3-sensor5,finger→ear,-98.99783416623364,,33.983256528335616,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,33.88425869416938
5,6,sensor3-sensor5,finger→ear,-80.99822795418987,,34.76623939855945,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,34.68524117060526
6,6,sensor3-sensor5,finger→ear,-89.99803106020465,,35.558222071889304,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,35.4682240408291
7,6,sensor3-sensor5,finger→ear,-35.99921242408044,,36.28720612347701,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,36.25120691105293
8,6,sensor3-sensor5,finger→ear,-80.99822795418987,,37.06118919059483,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,36.98019096264064
9,6,sensor3-sensor5,finger→ear,-98.99783416623364,,37.853171863924686,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,37.75417402975845
10,6,sensor3-sensor5,finger→ear,-80.99822795418987,,38.64515453725454,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,38.56415630930035
11,6,sensor3-sensor5,finger→ear,-89.99803106020465,,39.40113799816031,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,39.311139967100104
12,6,sensor3-sensor5,finger→ear,-71.99842484816799,,40.13912185285404,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,40.06712342800587
13,6,sensor3-sensor5,finger→ear,-80.99822795418987,,40.895105313759814,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,40.814107085805624
14,6,sensor3-sensor5,finger→ear,-89.99803106021176,,41.6600885777716,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,41.57009054671139
15,6,sensor3-sensor5,finger→ear,-98.99783416623364,,42.398072432465334,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,42.2990745982991
16,6,sensor3-sensor5,finger→ear,-89.99803106021176,,43.10005707473498,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,43.010059043674765
17,6,sensor3-sensor5,finger→ear,-80.99822795418987,,43.829041126322686,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,43.748042898368496
18,6,sensor3-sensor5,finger→ear,-80.99822795419698,,44.57602478412244,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,44.49502655616824
19,6,sensor3-sensor5,finger→ear,-80.99822795418987,,45.323008441922184,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,45.242010213967994
20,6,sensor3-sensor5,finger→ear,-80.99822795418987,,46.04299269040387,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,45.96199446244968
21,6,sensor3-sensor5,finger→ear,-71.99842484817509,,46.798976151309645,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,46.72697772646147
22,6,sensor3-sensor5,finger→ear,-89.99803106021176,,47.59995862774552,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,47.50996059668531
23,6,sensor3-sensor5,finger→ear,-80.99822795419698,,48.40994090728742,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,48.328942679333224
24,6,sensor3-sensor5,finger→ear,-89.99803106021176,,49.192923777511254,29.969344343050214,49.966906844629065,sensor5,761.7433348936246,,49.10292574645104
25,7,sensor3-sensor5,finger→ear,-89.99803106021176,,35.54922226878329,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,35.45922423772308
26,7,sensor3-sensor5,finger→ear,-44.99901553010233,,36.296205926583035,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,36.25120691105293
27,7,sensor3-sensor5,finger→ear,-80.99822795418987,,37.06118919059483,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,36.98019096264064
28,7,sensor3-sensor5,finger→ear,-98.99783416623364,,37.853171863924686,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,37.75417402975845
29,7,sensor3-sensor5,finger→ear,-80.99822795418987,,38.64515453725454,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,38.56415630930035
30,7,sensor3-sensor5,finger→ear,-89.99803106020465,,39.40113799816031,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,39.311139967100104
31,7,sensor3-sensor5,finger→ear,-71.99842484816799,,40.13912185285404,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,40.06712342800587
32,7,sensor3-sensor5,finger→ear,-80.99822795418987,,40.895105313759814,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,40.814107085805624
33,7,sensor3-sensor5,finger→ear,-89.99803106021176,,41.6600885777716,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,41.57009054671139
34,7,sensor3-sensor5,finger→ear,-98.99783416623364,,42.398072432465334,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,42.2990745982991
35,7,sensor3-sensor5,finger→ear,-89.99803106021176,,43.10005707473498,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,43.010059043674765
36,7,sensor3-sensor5,finger→ear,-80.99822795418987,,43.829041126322686,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,43.748042898368496
37,7,sensor3-sensor5,finger→ear,-80.99822795419698,,44.57602478412244,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,44.49502655616824
38,7,sensor3-sensor5,finger→ear,-80.99822795418987,,45.323008441922184,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,45.242010213967994
39,7,sensor3-sensor5,finger→ear,-80.99822795418987,,46.04299269040387,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,45.96199446244968
40,7,sensor3-sensor5,finger→ear,-71.99842484816799,,46.798976151309645,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,46.72697772646148
41,7,sensor3-sensor5,finger→ear,-89.99803106021176,,47.59995862774552,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,47.50996059668531
42,7,sensor3-sensor5,finger→ear,-80.99822795419698,,48.40994090728742,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,48.328942679333224
43,7,sensor3-sensor5,finger→ear,-89.99803106021176,,49.18392397440523,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,49.09392594334502
44,7,sensor3-sensor5,finger→ear,-80.99822795418987,,49.95790704152304,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,49.87690881356885
45,7,sensor3-sensor5,finger→ear,-71.99842484816799,,50.7498897148529,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,50.67789129000473
46,7,sensor3-sensor5,finger→ear,-89.99803106021176,,51.5598719943948,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,51.469873963334585
47,7,sensor3-sensor5,finger→ear,-80.99822795418277,,52.34285486461863,34.964235066891916,54.96179756847077,sensor2,762.4633191421063,,52.26185663666445
